case_id,jurisdiction,domain,damage_type,initial_claim,final_award,iterations,court_level,year,converged,convergence_gap,notes
BD-US-0055,US,contract,compensatory,480000,295000,2,appeal,2016,True,15000,UCC §2-715(2) consequential damages for lost resale profits; reduced on appeal due to insufficient certainty of proof.
BD-US-0056,US,contract,liquidated_damages,125000,87500,1,trial,2019,True,0,Delay damages under construction contract; liquidated amount upheld as reasonable estimate of actual harm at formation.
BD-US-0057,US,contract,compensatory,3200000,1850000,2,supreme,2021,False,380000,Hadley foreseeability test applied by Supreme Court; consequential damages limited to losses communicated at contracting.
BD-US-0058,US,contract,compensatory,45000,28000,1,trial,2014,True,0,Small business contract breach; compensatory damages based on cover purchase price differential under UCC §2-712.
BD-US-0059,US,contract,attorney_fees,68000,45000,1,trial,2017,True,0,Fee-shifting provision enforced; hours reduced by court for block billing and vague time entries.
BD-US-0060,US,contract,compensatory,890000,534000,2,appeal,2023,False,89000,Breach of supply agreement; UCC §2-715 lost profits reduced on appeal for failure to prove market conditions with reasonable certainty.
BD-US-0061,US,contract,compensatory,560000,392000,1,trial,2011,True,0,Real estate purchase contract breach; compensatory damages measured by difference between contract price and market value.
BD-US-0062,US,contract,liquidated_damages,200000,130000,2,appeal,2022,True,12000,Penalty clause struck down under UCC §2-302; trial award reduced to actual damages plus interest.
BD-US-0063,US,contract,lost_profits,1500000,900000,2,appeal,2015,True,45000,Lost profits claim under Hadley rule; second limb applied as special circumstances were communicated to breaching party.
BD-US-0064,US,contract,compensatory,110000,66000,1,trial,2024,True,0,Service contract breach; compensatory damages for cost of substitute performance under restitution principles.
BD-US-0065,US,contract,compensatory,4200000,2100000,2,supreme,2019,False,315000,Supreme Court affirmed foreseeability limitation; consequential damages for lost enterprise value excluded as too remote.
BD-US-0066,US,tort,compensatory,2500000,1200000,2,appeal,2018,True,85000,Medical malpractice; compensatory damages for economic loss and pain suffering reduced on appeal for excessive non-economic award.
BD-US-0067,US,tort,punitive,5000000,1450000,2,appeal,2015,False,425000,State Farm v Campbell (2003) ratio guide applied; 145:1 punitive award reduced to 4:1 consistent with due process.
BD-US-0068,US,tort,compensatory,800000,520000,1,trial,2020,True,0,Motor vehicle negligence; compensatory damages include medical expenses lost wages and non-economic harm per state law.
BD-US-0069,US,tort,emotional_distress,350000,175000,2,appeal,2016,True,18000,IIED claim; Restatement (Second) of Torts §46 standard applied; damages reduced as conduct deemed reckless not intentional.
BD-US-0070,US,tort,punitive,12000000,3600000,2,appeal,2012,False,980000,Product liability; punitive award remitted under State Farm 9:1 ratio ceiling where compensatory was substantial.
BD-US-0071,US,tort,compensatory,150000,95000,1,trial,2017,True,0,Premises liability slip-and-fall; compensatory damages reduced for comparative negligence at 35% plaintiff fault.
BD-US-0072,US,tort,compensatory,4500000,2700000,2,appeal,2021,True,135000,Wrongful death action; economic damages for lost future earnings adjusted by appellate court for discount rate error.
BD-US-0073,US,tort,punitive,800000,200000,2,appeal,2014,False,65000,Defamation by corporation; punitive damages reduced under State Farm single-digit ratio after compensatory remittitur.
BD-US-0074,US,tort,compensatory,650000,390000,1,trial,2019,True,0,Toxic tort exposure; compensatory damages for medical monitoring and diminished property value under Restatement (Second) of Torts.
BD-US-0075,US,tort,emotional_distress,200000,120000,2,appeal,2023,True,8000,NIED claim; Restatement (Second) of Torts §313 zone-of-danger limitation enforced; damages limited to witnessed events.
BD-US-0076,US,tort,punitive,3500000,875000,2,appeal,2011,False,140000,Fraudulent misrepresentation; punitive award remitted to 5:1 ratio under State Farm guideposts; reprehensibility moderate.
BD-US-0077,US,tort,compensatory,1800000,1080000,2,appeal,2024,True,54000,Catastrophic injury; compensatory damages include lifetime care costs; appellate court affirmed present value calculation.
BD-US-0078,US,tort,compensatory,95000,62000,1,trial,2016,True,0,Minor personal injury; compensatory damages reduced for pre-existing condition under eggshell-skull rule limitation.
BD-US-0079,US,tort,punitive,6000000,1500000,2,supreme,2017,False,380000,Supreme Court vacated punitive award; State Farm requires single-digit ratio when compensatory is already substantial.
BD-US-0080,US,tort,compensatory,3200000,1920000,2,appeal,2022,True,96000,Mass tort settlement; compensatory for each plaintiff based on injury severity matrix; convergence after bellwether appeals.
BD-US-0081,US,ip,statutory,75000,45000,1,trial,2015,True,0,Copyright willful infringement; 17 U.S.C. §504(c)(2) statutory damages at $15000 per work for 3 works; court awarded mid-range.
BD-US-0082,US,ip,statutory,45000,22500,1,trial,2018,True,0,Copyright non-willful infringement; 17 U.S.C. §504(c)(1) statutory damages at $7500 per work for 3 works within $750-$30000 range.
BD-US-0083,US,ip,statutory,300000,150000,2,appeal,2020,False,35000,Copyright willful infringement of 2 works; 17 U.S.C. §504(c)(2) max $150000 per work; reduced on appeal for insufficient willfulness proof.
BD-US-0084,US,ip,lost_profits,8500000,4250000,2,appeal,2016,True,210000,Patent infringement; 35 U.S.C. §284 lost profits under Panduit test; affirmed after apportionment of non-infringing features.
BD-US-0085,US,ip,statutory,120000,72000,1,trial,2022,True,0,Trademark counterfeit; 15 U.S.C. §1117 statutory damages elected for 8 counterfeit marks within statutory range.
BD-US-0086,US,ip,attorney_fees,250000,175000,2,appeal,2019,True,12500,Copyright exceptional case; 17 U.S.C. §505 fee award; reduced on appeal for partially successful claim.
BD-US-0087,US,ip,lost_profits,150000000,75000000,2,appeal,2021,False,8500000,Pharmaceutical patent; 35 U.S.C. §284 reasonable royalty rejected in favor of lost profits; reduced for market share uncertainty.
BD-US-0088,US,ip,statutory,60000,36000,1,trial,2017,True,0,Software copyright; 17 U.S.C. §504(c)(1) statutory damages at $12000 per work for 3 works; court found non-willful.
BD-US-0089,US,ip,compensatory,4200000,2310000,2,appeal,2014,True,115000,Trade secret misappropriation; compensatory damages under DTSA for actual loss and unjust enrichment; reduced for overlap.
BD-US-0090,US,ip,statutory,225000,135000,2,appeal,2023,True,7500,Copyright willful infringement; 17 U.S.C. §504(c)(2) $150000 per work for 1 work; reduced as willfulness finding marginal.
BD-US-0091,US,corporate,compensatory,5000000,2750000,2,appeal,2018,False,310000,Derivative suit for breach of fiduciary duty; compensatory damages for corporate waste; reduced for speculative benefit calculations.
BD-US-0092,US,corporate,liquidated_damages,1200000,840000,1,trial,2021,True,0,M&A breakup fee; liquidated damages enforced as reasonable forecast of loss under Delaware law; not a penalty.
BD-US-0093,US,corporate,compensatory,8500000,5100000,2,appeal,2016,True,255000,Securities fraud class action; compensatory damages under SEC Rule 10b-5; reduced for failure to prove loss causation for all trades.
BD-US-0094,US,corporate,compensatory,3500000,1925000,2,appeal,2019,False,220000,Minority shareholder oppression; compensatory for fair value of shares; reduced on appeal for lack of marketability discount.
BD-US-0095,US,corporate,attorney_fees,480000,336000,1,trial,2024,True,0,Delaware derivative suit fee award; lodestar method applied with 1.5x multiplier for exceptional benefit to corporation.
BD-US-0096,US,labor,liquidated_damages,180000,360000,1,trial,2017,True,0,FLSA §216(b) overtime violation; liquidated damages equal to back pay doubled; employer failed good-faith defense.
BD-US-0097,US,labor,compensatory,450000,270000,2,appeal,2020,True,13500,Title VII retaliation; 42 U.S.C. §1981a compensatory and punitive capped at $300000 for employer over 500; reduced on appeal.
BD-US-0098,US,labor,emotional_distress,250000,125000,2,appeal,2015,False,18000,Sexual harassment; Title VII compensatory for emotional distress; 42 U.S.C. §1981a cap applied at employer size tier.
BD-US-0099,US,labor,liquidated_damages,95000,190000,1,trial,2022,True,0,FLSA minimum wage violation; 29 U.S.C. §216(b) liquidated damages doubling back wages; willful violation found.
BD-US-0100,US,labor,compensatory,1200000,720000,2,appeal,2019,True,36000,Wrongful termination under Section 1981; compensatory and punitive uncapped; reduced on appeal for speculative front-pay award.
BD-US-0101,US,contract,compensatory,6398000.00,4415000.00,1,trial,2017,True,0.00,UCC §2-715: buyer recovered consequential damages for lost profits from seller's breach; foreseeability per Hadley v. Baxendale (1854) applied.
BD-US-0102,US,contract,liquidated_damages,1404000.00,925200.00,2,trial,2023,False,187800.00,UCC §2-302: contract clause held unconscionable; damages limited to foreseeable scope under Hadley v. Baxendale foreseeability test.
BD-US-0103,US,contract,lost_profits,5058000.00,3487000.00,1,trial,2023,True,0.00,UCC §2-715(2)(a): consequential damages for lost profits awarded; seller had reason to know buyer's particular requirements.
BD-US-0104,US,contract,compensatory,2212000.00,1027000.00,2,trial,2015,False,363000.00,Hadley v. Baxendale rule applied; damages limited to foreseeable losses arising naturally from breach of supply contract.
BD-US-0105,US,contract,liquidated_damages,9573000.00,5412000.00,1,trial,2013,True,0.00,UCC §2-714: buyer recovered damages for non-conformity; market-price differential under §2-713 plus incidental damages under §2-715(1).
BD-US-0106,US,contract,lost_profits,3596000.00,2022000.00,1,trial,2011,True,0.00,UCC §2-302: liquidated damages clause struck as unconscionable; court awarded actual compensatory damages instead.
BD-US-0107,US,contract,compensatory,7300000.00,3544000.00,3,supreme,2012,False,2580000.00,UCC §2-715(2)(b): damages for personal injury from breach of warranty; proximate cause standard applied per Official Comment.
BD-US-0108,US,contract,liquidated_damages,6189000.00,2199000.00,2,trial,2011,False,1650000.00,Hadley v. Baxendale second rule: special circumstances communicated to seller; consequential damages awarded for lost resale profits.
BD-US-0109,US,contract,lost_profits,8555000.00,3023000.00,1,trial,2024,True,0.00,UCC §2-712 cover plus §2-715 incidental damages; buyer mitigated by purchasing substitute goods in commercially reasonable manner.
BD-US-0110,US,contract,compensatory,6360000.00,3524000.00,1,trial,2016,True,0.00,UCC §2-302(1): court found contract terms unconscionable at time of making; equitable adjustment of damages under §2-302(2).
BD-US-0111,US,contract,liquidated_damages,6705000.00,2811000.00,2,trial,2015,False,1688000.00,UCC §2-715: lost profits from delayed delivery awarded; general requirements foreseeability standard per Comment 3 to §2-715.
BD-US-0112,US,contract,lost_profits,9895000.00,4393000.00,2,appeal,2011,False,1107000.00,Hadley v. Baxendale limitation applied; damages for breach of construction contract limited to ordinary course of events losses.
BD-US-0113,US,contract,compensatory,4018000.00,2706000.00,3,supreme,2016,False,253000.00,UCC §2-714(2): damages measured by difference in value between goods accepted and value if conforming; expert testimony admitted.
BD-US-0114,US,contract,liquidated_damages,9146000.00,4724000.00,1,trial,2017,True,0.00,UCC §2-715(2)(a): damages for lost volume sales awarded; seller had reason to know buyer was retailer dependent on timely delivery.
BD-US-0115,US,contract,lost_profits,7452000.00,3610000.00,2,appeal,2022,False,1917000.00,"UCC §2-302: procedural unconscionability found; contract of adhesion terms voided, damages limited to restitutionary recovery."
BD-US-0116,US,contract,compensatory,5100000.00,3385000.00,1,trial,2013,True,0.00,Hadley v. Baxendale first rule: damages arising naturally from breach awarded; buyer recovered price differential under UCC §2-713.
BD-US-0117,US,contract,liquidated_damages,1537000.00,977500.00,2,trial,2022,False,189500.00,UCC §2-715: incidental damages for inspection and transportation of rejected goods; commercially reasonable charges under §2-715(1).
BD-US-0118,US,contract,lost_profits,2522000.00,1207000.00,3,appeal,2018,False,333000.00,UCC §2-302(1): substantive unconscionability in consumer contract; damages reduced to avoid oppression or surprise to buyer.
BD-US-0119,US,contract,compensatory,4353000.00,2257000.00,3,supreme,2015,False,1085000.00,Hadley v. Baxendale applied to service contract; consequential damages limited to losses within contemplation of parties at formation.
BD-US-0120,US,contract,liquidated_damages,2991000.00,1329000.00,2,trial,2021,False,951000.00,UCC §2-714(3): damages for breach of warranty in commercial context; revocation of acceptance and recovery of purchase price difference.
BD-US-0121,US,tort,compensatory,53060000.00,37130000.00,1,trial,2010,True,0.00,Restatement (Second) of Torts §908(2): punitive damages awarded for reckless indifference to plaintiff's rights; reprehensibility guidepost from State Farm v. Campbell (2003) applied.
BD-US-0122,US,tort,punitive,11230000.00,6230000.00,3,supreme,2017,False,982000.00,"State Farm v. Campbell (2003): punitive damages reduced to 1:1 ratio; $1M compensatory, $25M punitive after trial court remittitur."
BD-US-0123,US,tort,emotional_distress,56760000.00,37944000.00,2,trial,2014,True,2517000.00,"BMW v. Gore (1996): $4M punitive on $4,000 compensatory held unconstitutional; guideposts on reprehensibility and ratio applied."
BD-US-0124,US,tort,statutory,16550000.00,8092000.00,2,trial,2016,False,5466000.00,Restatement (Second) of Torts §908: compensatory damages for physical injury and emotional distress; foreseeability standard applied.
BD-US-0125,US,tort,compensatory,37370000.00,12712000.00,1,trial,2017,True,0.00,State Farm v. Campbell: conduct within single-state boundaries; out-of-state evidence of dissimilar conduct excluded from punitive calculation.
BD-US-0126,US,tort,punitive,22510000.00,12713000.00,2,trial,2017,False,6338000.00,BMW v. Gore: reprehensibility low because economic harm only; ratio of 500:1 held grossly excessive under Due Process Clause.
